Best parameters:
no_components 127
max_sampled 9
learning_rate 0.056129688436596194
epochs 6
Result: 8.261798429929787

All:
[224, 5, 2.03356781184508e-05, 6] 69.21266825719921
[20, 5, 0.013877212573012852, 17] 12.091452801523554
[248, 11, 0.00011187410610536589, 5] 68.83686848500112
[172, 12, 0.2448837143030255, 18] 162.4125679566308
[29, 1, 1.3228048129676203e-05, 11] 92.56576147006028
[237, 2, 6.313215111787939e-05, 7] 68.26671792582815
[223, 14, 0.00047101281795375777, 3] 61.61679943649764
[28, 11, 0.004113356305656765, 9] 18.231927240659918
[127, 9, 0.056129688436596194, 6] 8.261798429929787
[108, 4, 0.03924352722264104, 2] 9.608741242397787
[394, 12, 9.013275218337132e-05, 6] 68.60070994525427
[24, 13, 0.1748131778253074, 5] 126.20362474470494
[387, 2, 1.1674687178699072e-05, 7] 68.32051695500526
[303, 6, 0.00023711754872178837, 19] 50.26203693005025
[357, 11, 0.0005812681963450031, 18] 23.985660942271497
[145, 10, 0.7970706982715217, 16] 164.53875543048096
[108, 2, 0.0005044996027433357, 16] 45.973438481282564
[186, 11, 0.0003680011748533584, 12] 50.28389837188527
[391, 3, 0.0011425230677621723, 9] 19.88683077491847
[29, 12, 0.0034745381856385754, 1] 42.17096936786546
[112, 4, 0.02711425034843151, 1] 11.204244806687262
[78, 4, 0.05794584677298863, 1] 13.940634680980063
[83, 3, 0.028609707163958883, 1] 11.69597163321007
[120, 3, 0.04515927487304454, 1] 11.867745155931189
[126, 4, 0.026912222650011464, 3] 8.97598736430984
[90, 4, 0.06195754966814287, 3] 10.866959498575577
[130, 3, 0.06885688856949422, 2] 14.767335583252306
[114, 4, 0.07886242635133686, 3] 17.110353560830134
[98, 5, 0.06741843037920538, 2] 13.764483919903247
[94, 4, 0.04972060189367268, 3] 9.330335274599937
[77, 4, 0.03549180723017816, 2] 10.097443276049061
[141, 3, 0.03205297089457145, 3] 9.107981650426966
[161, 4, 0.03867114505016007, 3] 8.812299215333532
[111, 4, 0.027523266684534906, 4] 8.912818597729705
[160, 4, 0.041393872559697266, 2] 9.376342975958764
[63, 3, 0.034431154482696825, 3] 9.807174943256426
